Time Stamp,Name,Load
01/01/2004 23:15:47,MHK VL,657
01/01/2004 23:15:47,MILLWD,215
01/01/2004 23:15:47,N.Y.C._LONGIL,7134
01/01/2004 23:15:47,NORTH,656
01/01/2004 23:15:47,WEST,1594
01/01/2004 23:17:17,CAPITL,1029
01/01/2004 23:17:17,CENTRL,1681
01/01/2004 23:17:17,DUNWOD,611
01/01/2004 23:17:17,GENESE,977
01/01/2004 23:17:17,HUD VL,1073
01/01/2004 23:17:17,MHK VL,653
01/01/2004 23:17:17,MILLWD,215
01/01/2004 23:17:17,N.Y.C._LONGIL,7097
01/01/2004 23:17:17,NORTH,653
01/01/2004 23:17:17,WEST,1571
01/01/2004 23:22:17,CAPITL,1018
01/01/2004 23:22:17,CENTRL,1661
01/01/2004 23:22:17,DUNWOD,611
01/01/2004 23:22:17,GENESE,966
01/01/2004 23:22:17,HUD VL,1077
01/01/2004 23:22:17,MHK VL,651
01/01/2004 23:22:17,MILLWD,208
01/01/2004 23:22:17,N.Y.C._LONGIL,7064
01/01/2004 23:22:17,NORTH,642
01/01/2004 23:22:17,WEST,1568
01/01/2004 23:27:17,CAPITL,1004
01/01/2004 23:27:17,CENTRL,1660
01/01/2004 23:27:17,DUNWOD,600
01/01/2004 23:27:17,GENESE,956
01/01/2004 23:27:17,HUD VL,1064
01/01/2004 23:27:17,MHK VL,645
01/01/2004 23:27:17,MILLWD,211
01/01/2004 23:27:17,N.Y.C._LONGIL,7000
01/01/2004 23:27:17,NORTH,661
01/01/2004 23:27:17,WEST,1610
01/01/2004 23:32:17,CAPITL,1006
01/01/2004 23:32:17,CENTRL,1676
01/01/2004 23:32:17,DUNWOD,594
01/01/2004 23:32:17,GENESE,939
01/01/2004 23:32:17,HUD VL,1077
01/01/2004 23:32:17,MHK VL,646
01/01/2004 23:32:17,MILLWD,207
01/01/2004 23:32:17,N.Y.C._LONGIL,6985
01/01/2004 23:32:17,NORTH,649
01/01/2004 23:32:17,WEST,1570
01/01/2004 23:37:17,CAPITL,994
01/01/2004 23:37:17,CENTRL,1636
01/01/2004 23:37:17,DUNWOD,594
01/01/2004 23:37:17,GENESE,937
01/01/2004 23:37:17,HUD VL,1051
01/01/2004 23:37:17,MHK VL,636
01/01/2004 23:37:17,MILLWD,204
01/01/2004 23:37:17,N.Y.C._LONGIL,6924
01/01/2004 23:37:17,NORTH,652
01/01/2004 23:37:17,WEST,1535
01/01/2004 23:40:47,CAPITL,1005
01/01/2004 23:40:47,CENTRL,1655
01/01/2004 23:40:47,DUNWOD,593
01/01/2004 23:40:47,GENESE,929
01/01/2004 23:40:47,HUD VL,1040
01/01/2004 23:40:47,MHK VL,634
01/01/2004 23:40:47,MILLWD,204
01/01/2004 23:40:47,N.Y.C._LONGIL,6897
01/01/2004 23:40:47,NORTH,647
01/01/2004 23:40:47,WEST,1515
01/01/2004 23:45:47,CAPITL,975
01/01/2004 23:45:47,CENTRL,1643
01/01/2004 23:45:47,DUNWOD,584
01/01/2004 23:45:47,GENESE,920
01/01/2004 23:45:47,HUD VL,1036
01/01/2004 23:45:47,MHK VL,630
01/01/2004 23:45:47,MILLWD,196
01/01/2004 23:45:47,N.Y.C._LONGIL,6850
01/01/2004 23:45:47,NORTH,663
01/01/2004 23:45:47,WEST,1540
01/01/2004 23:50:47,CAPITL,997
01/01/2004 23:50:47,CENTRL,1635
01/01/2004 23:50:47,DUNWOD,587
01/01/2004 23:50:47,GENESE,917
01/01/2004 23:50:47,HUD VL,1038
01/01/2004 23:50:47,MHK VL,629
01/01/2004 23:50:47,MILLWD,197
01/01/2004 23:50:47,N.Y.C._LONGIL,6807
01/01/2004 23:50:47,NORTH,657
01/01/2004 23:50:47,WEST,1524
01/01/2004 23:55:17,CAPITL,976
01/01/2004 23:55:17,CENTRL,1628
01/01/2004 23:55:17,DUNWOD,578
01/01/2004 23:55:17,GENESE,905
01/01/2004 23:55:17,HUD VL,1030
01/01/2004 23:55:17,MHK VL,627
01/01/2004 23:55:17,MILLWD,198
01/01/2004 23:55:17,N.Y.C._LONGIL,6771
01/01/2004 23:55:17,NORTH,658
01/01/2004 23:55:17,WEST,1509
